0,1,2,3
4.597076,0.3222257,-3.3619545,-3.1152344
6.9585686,0.17669106,-5.4090066,-7.141648
8.445844,0.097282186,4.3881855,-10.88708
0.3980912,0.5938868,-2.298061,-8.560415
10.198079,-0.003088545,4.4612246,-6.247845
-0.41566992,0.62729496,-0.4665016,-0.17166097
8.935036,1.46815,2.9424596,-8.92272
3.7268708,0.4033987,-3.4085348,-10.725395
1.8566552,0.52222705,-2.5651193,-2.40578
3.2619505,0.43122438,4.578217,-9.658899
9.086195,4.4433017,2.582671,-7.3272443
7.0834765,0.16747083,-0.5720253,-4.353442
9.288302,6.8084273,-0.25420678,-8.233746
8.482164,0.4358608,-1.2776688,-7.7754273
0.24186528,0.6015353,2.4128094,-5.984759
1.356649,0.5501237,2.2102723,-8.020502
4.1616406,0.36556613,3.1482244,-12.726452
3.5449114,0.4089577,-1.8005317,-0.6567826
1.8599267,0.51376253,-2.5414271,-10.952561
8.767963,0.083647445,-1.5071949,-7.095816
0.057055984,0.6105094,-3.3105533,-9.233949
5.1143413,0.27694255,-0.2997355,-0.13313821
-0.38840243,0.6268775,0.7088785,-6.0768037
6.6872325,-0.11552088,2.878223,-5.947463
9.598936,0.03609504,-4.4695415,-5.8637595
8.0776415,-0.24520513,4.8249063,-8.982655
8.658063,1.511823,1.6527903,-7.2450147
1.700126,0.529897,-1.0522096,-0.8629407
-0.06783153,0.6158975,1.1970333,-7.5554876
7.943366,0.12766784,-0.7913907,0.54954994
7.9457445,-0.24216379,-1.6415375,-5.8401933
8.635212,0.37135476,-2.7446275,-11.43746
7.3330703,0.15776785,-2.824651,-2.4136238
1.108706,0.5623524,-3.963122,-8.393986
4.7265997,0.32028708,-1.5135361,-9.5439205
7.001924,0.17755088,-2.2565155,-9.191656
1.0630969,0.56732523,1.2659712,-7.2964826
6.0164266,-0.026580717,2.2850752,-10.58878
2.5047395,0.48242658,-1.909596,-3.2696319
8.232047,-0.30619186,0.8377801,-0.20019425
6.4325004,0.21038829,-4.992483,-8.394064
8.524678,0.09821233,-5.4957557,-8.286879
2.7241352,0.46536332,-5.5871544,-9.880642
8.840577,0.0792072,3.807619,-5.1658425
3.6038034,0.41246557,-6.526221,-11.680176
0.3365503,0.5983789,2.4969544,-5.999389
7.283591,0.16375537,-2.0425725,-5.0339437
2.5212088,0.48119122,1.6866513,-2.0445476
8.299606,-0.39952087,3.1033664,-9.200993
8.538645,3.3458598,2.7790275,-8.932898
2.3558424,0.49753237,2.9196532,-9.542509
6.9924645,0.03876156,2.8579535,-6.9715724
1.3477682,0.5510279,-3.2033672,-5.0211024
1.9033248,0.51601315,-4.7863693,-7.5422044
4.794352,0.31279388,-2.6373346,-4.87006
0.1785595,0.60288656,-3.0204406,-5.8392806
6.8463902,0.17927517,-5.749553,-7.9534955
8.827617,2.0262966,-1.6148607,-9.85196
-0.49194804,0.63125175,-1.6804922,-7.2818947
6.47654,0.090871826,-1.0623085,-0.2677451
6.705619,0.1942588,2.508576,-6.7047925
8.527342,1.2883271,-2.740314,-4.514797
1.9896281,0.51563257,1.7347077,-4.830899
5.3937325,0.26700032,0.8029539,-8.803425
8.969768,3.8083854,1.1721983,-3.4480276
3.7198489,0.39946696,0.4204749,-6.4293723
4.03136,0.36857,2.1472278,-5.217756
4.2231736,0.35970742,4.4341364,-8.343662
0.5806228,0.58656514,-0.22146952,-4.682179
-0.25722182,0.6230913,-1.7739723,-9.024876
8.085113,0.12080078,-1.0036948,-6.110767
2.0442991,0.50977325,0.62461066,-3.3610373
8.387647,3.2645938,-2.0342102,-11.029514
10.628305,-0.03335054,3.9289505,-5.3343477
2.4183915,0.48959124,2.0055523,-6.5167336
6.23046,0.21863218,-1.5797923,-6.227714
8.664033,0.4488736,-2.8349185,-11.088959
5.435815,0.24831368,2.7523682,-4.61531
10.255115,-0.0027991645,-1.2658879,-7.890015
4.4339194,0.34061632,-5.0879393,-8.926369
-0.0527458,0.6128198,2.4293408,-7.874176
8.893199,2.4713104,-1.5440751,-9.988232
5.8564477,0.20151006,2.0074859,-6.0727267
-0.48032457,0.63219935,-2.1206317,-6.592769
10.611296,-0.036565047,1.0637234,-2.3861253
9.473615,6.037079,1.0793142,-1.0470071
9.097795,2.513174,-3.3801682,-9.135313
5.495748,0.18292505,-1.1580571,-7.3454447
2.8309736,0.46442962,-3.5979059,-8.253713
4.578305,0.3288305,-1.8823041,-1.0566586
0.738025,0.57652426,-4.5311737,-10.542229
3.7142181,0.39954942,-4.7709427,-6.2749076
1.7520658,0.5269219,-0.06769922,-7.0204005
0.65428084,0.58412874,-2.1076179,-2.0044868
9.87485,0.016030747,4.13771,-8.011545
6.7813697,0.19197811,-2.3163452,-11.003868
10.825205,-0.044675242,-4.9400287,-6.3148456
7.3895087,0.15865095,1.9895319,-10.340761
5.8783402,0.2016494,4.9229364,-7.63897
4.3359733,0.3402266,-0.547987,-8.16588
7.596599,0.149191,5.0827694,-7.9345093
4.3663964,0.34403536,0.8384117,-8.042
-0.051239338,0.6140819,0.8090354,-2.1830575
6.417826,0.20822941,-1.0562195,-4.0615582
6.813888,-0.0017636977,-1.0992439,0.29537827
5.9301353,0.19231579,3.197631,-8.566486
4.131569,0.36941427,-5.2226267,-7.214394
10.3828745,-0.0139560215,2.9086132,-10.907813
2.1477902,0.5037907,-0.37847382,-3.3980343
9.545451,0.043870855,1.2949785,-8.179427
1.9249438,0.5164232,4.0529766,-7.685001
1.0939393,0.5627178,3.1289124,-6.8192115
7.2184,-0.027008612,3.0372357,-12.7674885
7.205809,0.002787318,1.823506,-7.638373
9.856414,0.00037508085,2.825292,-10.792873
0.34892613,0.5971005,-0.9088711,-0.45078218
6.819267,0.18343589,0.23470181,-0.43724427
3.4806356,0.41004968,-0.040215846,-3.354819
3.299187,0.43125427,1.4743388,-7.588746
0.40807962,0.5961124,-3.5349195,-7.5557866
1.7173412,0.5275824,-0.4810413,0.89653456
8.163596,0.7082623,-2.76206,-8.637249
7.6922517,0.14462318,3.6307654,-5.082581
4.1787744,0.3582571,-2.7761714,-2.937605
2.5983808,0.47423357,0.22858196,-1.8239739
5.938999,0.18921627,-0.68961823,0.49173635
6.9961658,0.17276692,5.2490616,-8.136879
5.2386627,0.2664988,4.7490835,-9.457485
8.3332205,-0.39474514,-1.4575254,-2.3370614
4.694522,0.3121827,-5.715929,-8.824917
3.2152922,0.4389909,-3.1596293,-9.808577
5.420531,0.271576,1.7042376,-7.24998
1.5457546,0.5392094,-0.6273171,-1.8753722
3.7879121,0.39414993,2.4615192,-8.679241
6.2427387,0.21499522,-0.5820737,-0.8096224
3.3865707,0.4163739,4.069764,-9.681004
-0.2892119,0.6216482,0.56661725,-2.8971572
10.722515,-0.099184886,1.4807655,-10.823639
6.0592957,0.22757708,-0.20390785,-3.4315357
4.68393,0.32895046,-4.2566776,-8.382156
7.6093125,-0.07905366,5.819897,-9.404262
-0.37133828,0.6245308,-2.5492113,-8.151507
3.6351163,0.40508342,-4.0299544,-5.068677
3.4351099,0.42083597,-1.1988945,0.093792945
5.681172,0.25435972,-2.402378,-2.0720024
6.9449277,0.05375511,-4.8278985,-6.2174416
6.6490192,-0.10516608,-4.6105657,-7.6427536
8.506419,0.09767768,0.6398845,-0.38330233
2.0194616,0.50944597,-5.6368227,-10.663385
1.5909129,0.5339838,-2.7326138,-3.149899
2.6906846,0.46940887,-2.626277,-3.6597877
3.6417975,0.40300807,-2.8162553,-3.4990027
2.7892492,0.4700052,-1.3124686,-9.3692
5.5505247,0.25903827,-3.723182,-8.824204
2.853111,0.4648857,-0.68328965,-8.312481
6.2740254,0.21644507,-1.4953833,-0.56021196
9.341363,0.049270857,0.8242377,-0.42611757
1.2372532,0.5548961,1.9375329,-4.8955464
2.7642143,0.46857178,-0.087661915,-7.2904296
3.130542,0.4397029,-0.7757087,-4.4265313
10.907023,-0.05422635,-3.3560915,-6.1837707
4.220768,0.34702203,5.3693104,-9.105026
4.224754,0.36079293,2.1510684,-2.9812155
5.994023,0.23596834,-0.14420056,-6.145586
8.225637,2.6530237,-0.5090686,-10.630436
8.747305,3.063944,3.8472764,-5.8832245
8.869884,0.084650695,-2.1911464,-9.244166
1.7133732,0.5348868,-3.0949411,-10.396144
3.7076752,0.401474,4.169383,-7.091084
-0.27432916,0.6240768,0.32053015,-4.15462
9.08388,0.06657854,-0.026330825,0.11267942
3.6144612,0.40234378,-0.72874177,0.6058991
11.310113,-0.09295468,-3.201091,-4.723923
8.218934,-0.36511526,-3.1131067,-12.628904
1.9630134,0.51420754,-3.4846854,-7.5783668
5.829627,0.23897938,4.995978,-9.033294
10.826891,-0.04984824,0.1494528,-6.050835
2.2112463,0.49300802,-3.527767,-9.779316
8.2523775,0.7510873,-4.4537497,-8.636455
10.754748,-0.06683917,-1.3220884,-5.16829
8.965331,2.859859,-1.7725072,-6.647953
4.116902,0.37185198,-5.546719,-9.710544
0.050939266,0.60958153,2.367561,-7.597018
0.49621165,0.59339947,-2.035748,-5.1798344
7.149768,-0.009565752,-4.068592,-4.9837556
9.260148,4.935462,0.96503913,-5.68126
7.490575,0.1546702,4.4142475,-6.6948814
8.184243,0.11697258,-2.4444847,-12.093697
7.0061755,0.039782126,-0.31894615,-3.7042143
3.6702964,0.39934063,-1.9722818,-0.9972755
5.952184,0.23856716,-2.0671926,-7.757194
5.786447,0.14577232,0.62264854,-5.5183806
-0.42604932,0.62688243,-2.4564302,-6.5748305
9.169026,0.059449483,-0.7955148,-1.0021703
-0.6833597,0.6370134,-0.6117744,-0.14269793
0.25979006,0.59909046,-3.865439,-9.816157
-0.75233006,0.64044577,-0.5020147,-4.8685822
5.0202665,0.2682679,-3.3724253,-6.663966
4.6379414,0.32420814,3.8026838,-12.998213
3.8549635,0.38820142,-1.521865,-2.1197996
0.86202043,0.56992614,1.2058195,-11.553335
8.395712,-0.43495792,3.3673887,-8.786589
9.347544,4.651553,-2.4171772,-1.2136705
9.137708,3.612608,-3.8802307,-4.1750154
7.7105684,-0.30531144,-4.1238537,-6.5080433
5.547407,0.23984452,3.058283,-5.9840083
2.1030648,0.5103613,-4.7170496,-8.981707
8.453179,0.10374986,-2.4162273,-5.1263433
5.055046,0.2909638,-0.2521174,-9.39851
6.537222,0.20511259,-6.058304,-8.586459
7.624828,-0.17326222,-1.0844504,-0.07310915
1.5067089,0.53994703,-4.076921,-8.38114
11.649106,-0.13910583,-1.4291703,-1.1563131
6.279616,0.21151523,4.920252,-7.6173472
10.401336,-0.01743735,-1.9594475,-4.488699
8.831702,1.3282499,-2.7416892,-2.6668649
8.351901,0.11141771,2.6550746,-7.1208043
8.043794,0.12250082,-2.9902358,-3.8129792
7.865368,-0.23940422,-2.3813047,-1.9485141
0.90532607,0.57324326,-0.86164004,-4.370875
5.0476184,0.29894465,-3.3547354,-3.0856953
1.455218,0.54623884,-4.0629215,-8.638081
5.373897,0.27521944,3.8617797,-12.452246
0.5651529,0.5872443,0.185444,-2.391742
8.985706,0.07144581,1.9721178,-2.156713
7.6972337,-0.25497308,1.1181093,-2.5596037
3.7119467,0.39660046,-1.9097536,-2.779789
1.6861156,0.52845895,0.7912095,-2.94984
3.185663,0.43959177,3.4374542,-4.775759
6.970676,0.17161474,0.46593904,-7.333552
3.5232375,0.41528684,-0.70855343,-6.977461
1.6063812,0.53615624,1.1849767,-8.503585
8.117173,-0.33446386,-3.9096382,-8.765844
7.712548,0.1359508,3.85345,-6.800691
8.072404,0.12267326,2.4013984,-3.6854916
4.299972,0.3576414,-3.8698158,-7.9788213
8.60319,3.6182718,-3.1125448,-9.195728
2.1316762,0.5077885,-4.2496214,-6.6410356
0.6330525,0.58881104,3.375978,-9.180429
10.891632,-0.070256606,-0.43879354,-3.1946201
8.655622,2.010169,-3.5387683,-5.831351
3.5610986,0.4016648,-4.7968254,-7.0815115
3.0953615,0.4451105,-5.107116,-8.532739
-0.252044,0.6224463,-0.20418927,-6.1346364
6.927259,0.06023166,-5.756131,-8.14437
4.3133383,0.35092485,4.001978,-5.854588
1.1502295,0.56074834,-3.767271,-6.0411773
8.307187,0.11003174,0.648002,-0.96113586
7.9909253,-0.26822472,-5.3732023,-7.197444
1.2367387,0.5590993,0.0476895,-9.324934
4.0715036,0.37272,-4.702043,-5.9783454
9.675107,0.026019115,-3.354795,-3.9444091
0.2651052,0.60045373,-1.4384909,-7.6007724
-0.24205485,0.62218195,-1.2686273,-1.7511654
5.8141465,0.24160247,-0.7022624,-0.3117844
10.875516,-0.052980017,-1.0926234,-9.557711
6.1301394,0.1631818,1.7943182,-11.047153
0.33966017,0.5958916,1.6701673,-2.830227
3.4043534,0.42035663,5.217588,-9.4692955
8.897713,2.051805,-4.7768764,-8.353595
6.2247734,0.15493481,-1.2589228,-0.49717915
11.208578,-0.07337929,-4.8128633,-7.444475
5.3920593,0.25703144,-2.7292118,-9.128469
7.958236,-0.32729137,2.5644512,-10.956854
7.6790047,0.14325868,-3.0011168,-3.7194986
-0.77089995,0.6418163,0.6671375,-7.4232583
4.619666,0.32768628,-0.8795321,-2.3157587
2.2960908,0.49619597,-1.8292918,-3.5633967
1.0374316,0.56347376,-2.610147,-8.587607
5.6507163,0.22461168,-4.154602,-10.277665
7.4035516,-0.036237523,4.637251,-7.407687
1.035505,0.5651083,3.1885123,-7.632451
8.922764,0.07310121,2.5071719,-8.3333235
5.1725144,0.27463514,-1.5682311,-3.526742
1.3749249,0.5477072,0.51926696,-4.011848
7.935652,-0.09352322,-3.3846946,-7.073934
0.5486094,0.5877099,0.20668387,0.03995723
6.5326047,0.101666465,3.2269068,-11.907278
2.9400675,0.4588275,-1.7262424,-8.228719
4.1528616,0.36666358,1.6355704,-1.7160031
3.8246624,0.3945472,-1.0261612,-5.823563
7.5603213,0.1393433,-2.0834405,-11.529457
4.963952,0.2868287,2.1802275,-3.1283398
6.6386466,0.1959099,-1.2921835,-0.38915247
9.375413,0.049284834,2.5411463,-9.032085
5.993153,0.23435794,2.4277205,-8.937806
8.372459,0.102554455,1.0549558,-4.626826
4.3440547,0.3419584,-3.6094377,-9.845039
3.0632482,0.43991467,3.4503872,-4.8029513
11.096498,-0.06808214,-3.4979613,-7.4697
3.6779463,0.40134278,3.254117,-4.132178
3.9466634,0.38177377,0.7562221,-4.5267053
5.820981,0.24292617,0.3114153,-11.662743
-0.4077381,0.6273745,1.7955854,-7.9880166
1.9486194,0.52295595,0.9473373,-11.589504
6.199275,0.16207163,0.8437698,-6.2918105
1.504064,0.5395913,-4.4744635,-7.247501
9.354135,7.5207443,-0.36664975,-9.856008
4.1576524,0.36587417,-2.7714932,-2.2715507
3.5230901,0.41448954,5.1193504,-8.789315
2.4922757,0.48731142,-5.7307434,-10.934769
10.359036,-0.030136328,-0.060701963,-4.495095
5.3004622,0.28081816,-2.717167,-4.7950983
3.305692,0.4281221,4.957697,-8.997256
4.81651,0.30470943,2.0377924,-3.271514
2.5894325,0.47597355,0.29156053,-9.806879
9.595778,0.03261255,3.0594213,-3.6357975
9.28934,0.05325075,1.4391052,-4.8190575
8.07956,-0.31252068,3.7950296,-7.038745
5.1221724,0.2928679,3.6098752,-5.97249
4.6835833,0.31571403,-3.086894,-6.6103177
8.343654,0.10708751,-0.33161867,-4.5382833
7.819729,0.13646229,3.2839038,-6.7490706
10.241481,-0.0031203441,-1.5325689,-9.321463
5.753815,0.22015838,-5.633854,-8.041109
6.8736243,0.17768224,2.526203,-6.6669583
6.3565164,0.21272807,2.3055604,-10.628469
7.194049,0.0025895722,-0.3352604,-9.039782
6.5754533,0.107631624,2.2090554,-8.01356
3.9208715,0.37729672,0.20082372,-4.226198
2.8231049,0.4625497,-1.2089003,-3.5622673
9.10498,0.06560406,0.010538224,-1.4491624
6.442396,0.20988356,0.2902118,-5.3925576
6.3790793,0.13304354,2.8087745,-8.935519
4.299634,0.35458928,3.7190452,-4.9494424
2.70153,0.47158933,-3.8857021,-7.660933
3.5295706,0.40559563,-3.5238714,-6.809972
5.4253283,0.22078891,-1.7028089,-4.266377
4.376549,0.35057846,2.714923,-8.581853
5.3577466,0.25994235,-4.529774,-5.699784
8.251925,-0.3980571,3.0381997,-10.199025
7.443091,-0.04702395,0.11757261,-6.5402493
7.8346252,-0.18059345,-4.401448,-8.966731
1.9266164,0.52120584,-5.5212984,-10.141884
5.4092584,0.25399065,-3.5687392,-6.9950747
3.9310558,0.3782928,-1.8109918,-11.63111
3.6629975,0.3985877,1.2048374,-2.8903117
1.980485,0.5141521,1.3824269,-1.4035625
4.2096143,0.35933396,0.7736957,-3.9991026
4.78101,0.31334066,0.28332466,-5.1516767
2.4506767,0.4905532,-4.8623066,-9.227641
4.6409974,0.32010883,1.0039502,-6.856706
9.075141,3.0523329,-0.20753092,-0.21237597
0.8385875,0.5737912,-0.46676636,-1.0771136
4.2824044,0.3562232,-3.444269,-8.761114
6.2240176,-0.011586223,1.1788901,-7.760653
4.981747,0.29571903,-2.015634,-4.987477
1.8462739,0.5255556,0.9916766,-6.1929393
3.9194758,0.386994,-5.3218894,-7.7503715
3.225725,0.4280386,-2.9903634,-3.054782
-0.2687965,0.62466943,-1.7212366,-7.177407
5.870156,0.20024616,3.0704722,-8.673111
5.5480876,0.23155622,2.1885157,-12.625088
8.190423,-0.36218372,3.9311388,-7.980433
6.465395,0.20440094,-0.7083247,0.56173795
0.9618195,0.56240606,-1.5092828,-13.245066
8.649442,1.0095375,-0.79820406,0.4871204
9.835592,0.022213418,-2.8804836,-10.425554
3.3920004,0.42369252,3.039633,-5.5729117
2.438587,0.48532552,-0.524731,0.029447567
5.2118773,0.22027676,2.188046,-8.579136
6.746305,0.024732452,0.4419273,-0.7293367
3.6071658,0.40501744,1.0465349,-1.9202031
2.9349616,0.45110172,-1.6566373,-5.765828
4.5236344,0.33485192,-2.5775654,-6.9039965
10.13039,0.008921195,-4.8693986,-8.796339
10.749726,-0.050304394,0.22668946,0.36918545
0.9908817,0.5674811,3.8119626,-8.933939
4.4921684,0.33497226,-0.71837485,-6.707257
8.00024,0.12045129,2.1026216,-6.2930493
8.728831,1.4233435,-0.65050113,-0.5278634
7.3279147,-0.25787553,-2.4531136,-3.8568335
-0.5767504,0.6312432,-0.36753964,-8.463562
8.884725,0.07582344,2.0608373,-7.19352
5.549574,0.23440863,3.2842124,-9.688011
1.0013665,0.56661016,3.913098,-9.848097
2.7652209,0.46613902,2.9812856,-4.9178925
1.2324781,0.55440056,-0.6129397,-0.053982962
10.5615015,-0.019014519,-0.42122614,-12.878326
0.6764591,0.5806283,-0.36215705,-1.9851476
5.8966184,0.23825563,-2.2610474,-1.5850734
0.3515664,0.6006231,-3.66108,-7.4742365
2.7877333,0.4657817,0.754934,-8.831952
6.7851963,0.18941244,-3.164867,-4.8739285
5.007446,0.2928735,-1.1101794,-11.901991
9.597529,0.03744756,-0.08945619,-4.030815
4.6800103,0.32559747,-0.6752848,-9.81986
7.0163436,0.17529775,-0.25483352,-7.371922
1.713866,0.52678037,2.5871372,-11.364946
8.3359,0.108010665,-3.9431753,-8.929867
2.1219528,0.5063071,-1.0745045,-9.122311
1.8401318,0.5264405,-0.9272759,-8.237228
1.5614283,0.54229593,4.0630717,-10.177202
3.4885943,0.40832913,1.4258333,-4.239247
4.25757,0.3538775,-0.31519744,-0.32306373
7.8155904,-0.07710986,3.486315,-6.322924
9.266238,0.05545913,-4.1129546,-6.533295
0.74928546,0.5780693,2.2352424,-3.7148018
4.561957,0.32966667,0.6744471,-2.748929
2.4456313,0.48206174,3.5020623,-8.256552
1.4658009,0.54383415,2.371755,-4.425589
6.542674,0.20219807,1.754209,-9.530501
4.06854,0.367657,-0.88236105,-6.520853
7.5072274,-0.06753853,-3.6431677,-8.275656
2.9378254,0.45654255,-4.185521,-6.0919566
7.951797,0.12543346,1.9532995,-3.8949015
9.837742,0.016485382,-0.8414599,-2.9149082
8.835597,4.1635747,1.4928012,-5.998965
6.78217,0.058513213,-1.323827,-11.723621
6.3999944,0.20901375,-0.7906289,-2.9979
1.1797092,0.55795074,-1.1431421,-5.2546754
5.1535134,0.28690517,2.5525935,-2.9794962
4.5617843,0.33071512,1.0989208,-4.9104776
3.452555,0.4180058,5.11581,-9.093261
3.1788752,0.43622002,-4.1515603,-6.043525
4.208068,0.35994834,2.0616271,-2.2934246
0.5111829,0.5890388,3.387652,-9.913803
5.8552847,0.17250268,-4.4206605,-6.3585324
2.188484,0.50064623,0.9497192,-3.8015695
4.4731584,0.33554474,1.6369469,-10.999984
8.242667,0.10975805,-0.3378383,-3.519681
8.147901,-0.29518828,-2.5127587,-12.106381
-0.5041256,0.6316946,-1.2794734,-1.9467303
2.754144,0.46499985,1.8147831,-5.688168
3.8591464,0.38622355,1.911582,-4.622296
5.4481893,0.2697761,-2.688538,-2.152676
3.4145834,0.423046,4.922411,-8.077749
2.6696508,0.4734655,-0.87944555,-3.6652231
3.150092,0.44065043,4.757275,-7.956326
-0.2554251,0.6211514,1.1106048,-3.5021145
7.0904503,0.17491265,0.40545762,-9.091385
7.2433496,-0.011922356,-5.460441,-8.326162
9.716925,0.027820606,3.6965685,-11.643105
9.235261,6.875705,0.29847515,-9.458594
1.8955919,0.5192206,-1.3103675,-0.0787818
9.02334,2.8657076,-1.2477313,-6.9316792
3.1237576,0.4405551,-6.281598,-12.705837
6.3016076,0.13868847,-0.4636977,0.66509265
8.914165,0.07205336,-2.7789674,-10.850321
4.3784084,0.34733528,-1.9397017,-1.3251721
10.39504,-0.011504989,-5.2826104,-7.761085
1.7971485,0.525154,0.20452547,-7.2025323
7.551801,-0.117507845,-4.12368,-5.4452043
5.639681,0.10176481,-4.6157146,-11.802807
7.8080173,-0.31942025,0.6181989,-6.777694
-0.34973806,0.62640464,0.41725117,-6.3439584
2.1928823,0.5028596,-0.90508574,-2.1867976
2.5035868,0.48114163,0.64663255,-1.4752747
5.3326454,0.2786182,2.655951,-4.330134
4.1153193,0.37156895,-5.5585046,-8.07848
7.1702123,0.014426384,-3.9374578,-8.591233
6.600887,0.10898596,-2.5255055,-6.7625933
6.790194,-0.13561723,-2.0789285,-11.941058
8.741248,-0.31220254,2.0143316,-9.125074
4.9741416,0.283375,-4.783763,-5.9129424
6.8333254,0.0033161826,0.09381593,-1.3595479
10.397158,-0.020838272,-1.3489877,-1.6604246
6.1532245,0.2248304,3.772646,-5.1049433
7.5977993,-0.23509279,-0.37226427,-5.6987166
8.993602,0.069882885,-3.4775798,-5.9098477
9.53691,5.2275963,-3.0656443,-5.727963
8.65413,-0.40031177,4.715615,-7.6508307
3.9315186,0.38497984,-5.2133026,-7.7347
1.1279149,0.5627994,3.4650946,-6.818768
10.421378,-0.01707996,-3.6397274,-4.7289867
8.903904,0.07431151,-1.8233927,-3.9484599
4.401946,0.34617484,-2.3598967,-5.507074
6.1667867,0.22722979,-1.0861392,-10.259766
6.4095607,0.20863892,-1.9092437,-0.7786197
4.5011597,0.33402184,2.9923983,-5.5021977
6.253082,0.22188677,0.12829411,-8.057621
3.5496805,0.4043572,-4.427948,-7.2054534
1.9380317,0.51973414,3.4563117,-6.9543962
7.865349,0.8874818,-3.3662524,-9.458718
1.4951322,0.5410804,1.8390937,-11.512224
-0.56112903,0.63179237,-0.21408421,-0.027999502
2.655514,0.47324926,-2.5529647,-2.5434117
4.951911,0.29712248,3.2876077,-4.702938
7.0559697,-0.084581465,-3.0060582,-4.7755632
9.136754,5.604061,0.13937294,-8.574894
4.0942025,0.3689989,2.141907,-2.3323226
5.1155524,0.28517556,-5.4065857,-7.77401
8.463289,0.100396514,-4.9004784,-8.334789
5.8543925,0.2464561,0.5222612,-8.014322
2.404017,0.4913479,1.5732063,-5.8799105
8.659993,-0.3789521,5.48509,-8.281946
1.558482,0.5346344,3.3504348,-7.3170595
7.071079,0.1725744,1.7186058,-8.045256
1.5390307,0.54381305,0.6306746,-9.418369
4.242948,0.35845715,-5.420664,-9.161291
8.913303,2.839251,0.7253612,-5.078922
3.6686885,0.40256196,4.2521534,-7.2669587
4.367802,0.34464854,-5.003179,-6.989154
1.3888893,0.543139,1.8663751,-6.469376
5.375805,0.25433528,-2.7521775,-3.5908628
7.6138744,-0.27645135,3.282386,-5.0325913
5.3162932,0.19325007,3.6447124,-8.565769
8.719417,0.28407252,-4.6961274,-6.922826
3.556197,0.41378608,-3.4640565,-6.2042856
8.056545,0.12125419,-5.3566594,-7.70202
3.2904234,0.4307195,5.0994005,-8.827088
3.8425417,0.38621545,-0.72244924,-8.207292
8.703275,0.11289869,2.7787194,-3.2987242
4.0556746,0.37468636,5.1595287,-10.038626
-0.7888756,0.64276093,-1.0989752,-5.621861
1.6914009,0.5339035,-3.6107798,-6.29301
7.424607,0.15346567,2.5537925,-5.3321776
1.7005246,0.52816653,2.3465939,-4.1208024
9.043562,0.06715371,4.668728,-6.953817
7.5125213,-0.26354638,1.0117245,-8.026937
1.3140327,0.54563034,-2.0922549,-9.164494
3.14272,0.44039562,-3.0183306,-2.5440407
2.642397,0.4753337,-2.094059,-5.7659783
1.6805319,0.5325332,2.8441024,-9.731709
9.989732,0.010125507,-1.3201625,-7.9712367
4.568849,0.3178561,-5.4115047,-11.228117
1.2789385,0.55278736,1.446324,-3.0832705
6.599638,0.10196854,4.5940137,-10.21862
9.937372,0.011131305,-1.6561606,-4.4782
6.799703,0.015103985,0.26933527,0.18307215
